track_id,title,artist,total_artist_pop,total_track_pop,era
577507,Someday We'll Be Together,The Supremes,1287.398076678,46.226758458,60
579009,Come Together/Something,The Beatles,2295.459120458,82.996361502,60
573090,Don't Cry Daddy/Rubberneckin',Elvis Presley,1617.463030164,7.377800737,60
15001,Suspicious Minds,Elvis Presley,1617.463030164,75.95321356,60
576688,I Can't Get Next To You,The Temptations,854.239086379,102.103894975,60
391046,Something,The Beatles,2295.459120458,39.965815569,60
573607,That's The Way Love Is,Marvin Gaye,786.3420552059999,40.042372306,60
390593,Honky Tonk Women,The Rolling Stones,814.985731884,108.031234751,60
573443,And That Reminds Me (My Heart Reminds Me),The 4 Seasons,942.566115044,1.645965582,60
574694,The Weight,The Supremes,1287.398076678,2.088259254,60
574694,The Weight,The Temptations,854.239086379,2.088259254,60
572354,Clean Up Your Own Back Yard,Elvis Presley,1617.463030164,5.319980777,60
575183,The Ballad Of John And Yoko,The Beatles,2295.459120458,43.586774319,60
576090,Too Busy Thinking About My Baby,Marvin Gaye,786.3420552059999,65.909549336,60
577973,The Days Of Sand And Shovels,Bobby Vinton,793.746962009,4.738775814,60
104591,In The Ghetto,Elvis Presley,1617.463030164,63.722539352999995,60
575231,Get Back,The Beatles,2295.459120458,94.29666596,60
576734,Don't Let The Joneses Get You Down,The Temptations,854.239086379,15.796151711,60
579185,No Matter What Sign You Are,The Supremes,1287.398076678,6.220482124,60
579595,Don't Let Me Down,The Beatles,2295.459120458,3.972143801,60
581494,The Composer,The Supremes,1287.398076678,9.472313534,60
575838,To Know You Is To Love You,Bobby Vinton,793.746962009,4.547454198,60
576233,I Can Hear Music,The Beach Boys,940.574559121,11.319290467,60
573096,"Run Away Child, Running Wild",The Temptations,854.239086379,55.879182282,60
578070,Memories,Elvis Presley,1617.463030164,4.805971318,60
581358,I'll Try Something New,The Supremes,1287.398076678,25.394472368,60
581358,I'll Try Something New,The Temptations,854.239086379,25.394472368,60
575235,Johnny One Time,Brenda Lee,1006.970756693,3.131144362,60
578621,I'm Livin' In Shame,The Supremes,1287.398076678,31.181490131,60
581344,Good Lovin' Ain't Easy To Come By,Marvin Gaye,786.3420552059999,6.966862166,60
577154,I Heard It Through The Grapevine,Marvin Gaye,786.3420552059999,113.601511151,60
581248,I'm Gonna Make You Love Me,The Supremes,1287.398076678,159.742001866,60
581248,I'm Gonna Make You Love Me,The Temptations,854.239086379,159.742001866,60
579600,If I Can Dream,Elvis Presley,1617.463030164,35.828152942,60
572153,Love Child,The Supremes,1287.398076678,110.113107996,60
580089,Cloud Nine,The Temptations,854.239086379,52.38516842,60
579311,I Love How You Love Me,Bobby Vinton,793.746962009,59.248516058,60
517468,Hey Jude,The Beatles,2295.459120458,148.33015023000002,60
575284,Revolution,The Beatles,2295.459120458,43.649622811,60
577555,Keep On Lovin' Me Honey,Marvin Gaye,786.3420552059999,10.403908589,60
577283,Chained,Marvin Gaye,786.3420552059999,7.749952196,60
572604,You're All I Need To Get By,Marvin Gaye,786.3420552059999,42.028137677,60
419007,Street Fighting Man,The Rolling Stones,814.985731884,1.26649036,60
573206,Do It Again,The Beach Boys,940.574559121,17.255972302,60
454786,Please Return Your Love To Me,The Temptations,854.239086379,10.667478317,60
580155,Halfway To Paradise,Bobby Vinton,793.746962009,11.834277456,60
577510,Jumpin' Jack Flash,The Rolling Stones,814.985731884,68.763214705,60
579915,Some Things You Never Get Used To,The Supremes,1287.398076678,6.942107421,60
577750,I Could Never Love Another (After Loving You),The Temptations,854.239086379,28.28558587,60
580549,Ain't Nothing Like The Real Thing,Marvin Gaye,786.3420552059999,43.99726782,60
573951,Lady Madonna,The Beatles,2295.459120458,63.543843654,60
581577,Friends,The Beach Boys,940.574559121,1.336138407,60
574654,Take Good Care Of My Baby,Bobby Vinton,793.746962009,8.259878117,60
578325,U.S. Male,Elvis Presley,1617.463030164,8.924640158,60
571111,Forever Came Today,The Supremes,1287.398076678,11.183495683,60
576649,Will You Love Me Tomorrow,The 4 Seasons,942.566115044,13.798159088,60
573287,I Wish It Would Rain,The Temptations,854.239086379,69.434017644,60
334802,Guitar Man,Elvis Presley,1617.463030164,2.306755836,60
575781,You,Marvin Gaye,786.3420552059999,5.072539603,60
577665,Darlin',The Beach Boys,940.574559121,14.763080288000001,60
577559,Just As Much As Ever,Bobby Vinton,793.746962009,8.786879246,60
454818,Hello Goodbye,The Beatles,2295.459120458,79.627808197,60
574559,If I Could Build My Whole World Around You,Marvin Gaye,786.3420552059999,34.930269274,60
580771,She's A Rainbow,The Rolling Stones,814.985731884,7.06928925,60
580606,In And Out Of Love,The Supremes,1287.398076678,29.774357913,60
572060,Please Love Me Forever,Bobby Vinton,793.746962009,56.5334415,60
574506,Wild Honey,The Beach Boys,940.574559121,6.726483724,60
578851,Watch The Flowers Grow,The 4 Seasons,942.566115044,6.5809925400000004,60
581071,(Loneliness Made Me Realize) It's You That I Need,The Temptations,854.239086379,27.562017699,60
578449,Your Precious Love,Marvin Gaye,786.3420552059999,54.076022781,60
573292,You Don't Know Me,Elvis Presley,1617.463030164,2.052616765,60
576410,Big Boss Man,Elvis Presley,1617.463030164,3.051527048,60
578215,Dandelion,The Rolling Stones,814.985731884,19.288645299,60
573291,Reflections,The Supremes,1287.398076678,66.678373748,60
577018,We Love You,The Rolling Stones,814.985731884,1.087664822,60
579150,You're My Everything,The Temptations,854.239086379,47.620954056,60
575108,All You Need Is Love,The Beatles,2295.459120458,67.347799815,60
574970,Heroes And Villains,The Beach Boys,940.574559121,20.389334866,60
580944,Baby You're A Rich Man,The Beatles,2295.459120458,3.967105607,60
572822,C'mon Marianne,The 4 Seasons,942.566115044,33.180637071,60
577795,Your Unchanging Love,Marvin Gaye,786.3420552059999,4.22673958,60
574399,Ain't No Mountain High Enough,Marvin Gaye,786.3420552059999,23.662489749000002,60
570489,All I Need,The Temptations,854.239086379,35.112281177,60
573249,The Happening,The Supremes,1287.398076678,64.626788224,60
572264,Penny Lane,The Beatles,2295.459120458,56.527676313,60
576943,Beggin',The 4 Seasons,942.566115044,18.813775221,60
576100,Strawberry Fields Forever,The Beatles,2295.459120458,33.810499930999995,60
573214,Love Is Here And Now You're Gone,The Supremes,1287.398076678,66.626454775,60
574307,Ruby Tuesday,The Rolling Stones,814.985731884,70.48373762199999,60
575460,It Takes Two,Marvin Gaye,786.3420552059999,20.148138218,60
573331,Indescribably Blue,Elvis Presley,1617.463030164,5.996117353,60
572020,"Ride, Ride, Ride",Brenda Lee,1006.970756693,3.480547891,60
581140,Tell It To The Rain,The 4 Seasons,942.566115044,31.478412104,60
577156,Coming Home Soldier,Bobby Vinton,793.746962009,32.899935141,60
572686,(I Know) I'm Losing You,The Temptations,854.239086379,34.691358917,60
480865,Good Vibrations,The Beach Boys,940.574559121,81.372153225,60
573692,You Keep Me Hangin' On,The Supremes,1287.398076678,69.454778619,60
581406,Coming On Strong,Brenda Lee,1006.970756693,29.940638386,60
576057,All That I Am,Elvis Presley,1617.463030164,3.413404645,60
581303,"Have You Seen Your Mother, Baby, Standing In The Shadow?",The Rolling Stones,814.985731884,28.182924076,60
574256,Spinout,Elvis Presley,1617.463030164,2.960537643,60
575612,I've Got You Under My Skin,The 4 Seasons,942.566115044,33.726890894,60
575199,Beauty Is Only Skin Deep,The Temptations,854.239086379,47.893105784,60
573445,You Can't Hurry Love,The Supremes,1287.398076678,77.08857136099999,60
675175,Yellow Submarine,The Beatles,2295.459120458,55.487502809,60
517470,Eleanor Rigby,The Beatles,2295.459120458,24.037229105999998,60
571119,Wouldn't It Be Nice,The Beach Boys,940.574559121,36.009649125,60
580145,God Only Knows,The Beach Boys,940.574559121,3.962160941,60
580841,"Little Darling, I Need You",Marvin Gaye,786.3420552059999,1.3968048659999999,60
579094,Mothers Little Helper,The Rolling Stones,814.985731884,38.420498437,60
577711,Lady Jane,The Rolling Stones,814.985731884,6.257887807,60
572721,Ain't Too Proud To Beg,The Temptations,854.239086379,34.490636797,60
576059,Paperback Writer,The Beatles,2295.459120458,62.775620535,60
571380,Love Letters,Elvis Presley,1617.463030164,14.280119240000001,60
573011,Rain,The Beatles,2295.459120458,12.50161108,60
571979,"Paint It, Black",The Rolling Stones,814.985731884,71.067757863,60
576596,Opus 17 (Don't You Worry 'Bout Me),The 4 Seasons,942.566115044,25.725853649,60
579748,Take This Heart Of Mine,Marvin Gaye,786.3420552059999,2.2229459119999997,60
570623,Love Is Like An Itching In My Heart,The Supremes,1287.398076678,31.523318575999998,60
580346,Sloop John B,The Beach Boys,940.574559121,54.273971630999995,60
571117,Dum-De-Da,Bobby Vinton,793.746962009,3.009732429,60
575544,Frankie And Johnny,Elvis Presley,1617.463030164,10.146103345999999,60
572211,Please Don't Stop Loving Me,Elvis Presley,1617.463030164,2.257076746,60
575890,19th Nervous Breakdown,The Rolling Stones,814.985731884,66.33508787,60
577167,Nowhere Man,The Beatles,2295.459120458,56.232023336,60
577343,Get Ready,The Temptations,854.239086379,5.36012883,60
579751,One More Heartache,Marvin Gaye,786.3420552059999,6.552144179,60
577718,Working My Way Back To You,The 4 Seasons,942.566115044,29.848132414,60
571889,My World Is Empty Without You,The Supremes,1287.398076678,44.286232365,60
579018,Barbara Ann,The Beach Boys,940.574559121,49.737010732,60
580035,We Can Work It Out,The Beatles,2295.459120458,81.228357674,60
572829,Day Tripper,The Beatles,2295.459120458,38.302329379,60
572725,As Tears Go By,The Rolling Stones,814.985731884,34.629129746,60
577719,Tell Me Why,Elvis Presley,1617.463030164,4.779563349,60
578857,Satin Pillows,Bobby Vinton,793.746962009,14.878152149,60
576653,Let's Hang On!,The 4 Seasons,942.566115044,87.52721815299999,60
578376,Puppet On A String,Elvis Presley,1617.463030164,23.542268527,60
573444,The Little Girl I Once Knew,The Beach Boys,940.574559121,12.946274906,60
575412,Jealous Heart,Connie Francis,821.770765675,1.527459836,60
570991,I Hear A Symphony,The Supremes,1287.398076678,67.118460983,60
574741,Get Off Of My Cloud,The Rolling Stones,814.985731884,74.719553533,60
574514,Ain't That Peculiar,Marvin Gaye,786.3420552059999,43.95969125,60
576311,My Baby,The Temptations,854.239086379,16.958800672,60
574513,Yesterday,The Beatles,2295.459120458,72.735145531,60
576702,Rusty Bells,Brenda Lee,1006.970756693,4.84042527,60
581469,I'm Yours,Elvis Presley,1617.463030164,28.354787466999998,60
572025,Act Naturally,The Beatles,2295.459120458,1.86142806,60
419647,Help!,The Beatles,2295.459120458,79.649820206,60
581359,What Color (Is A Man),Bobby Vinton,793.746962009,2.621377624,60
578775,California Girls,The Beach Boys,940.574559121,53.762056349,60
574790,Nothing But Heartaches,The Supremes,1287.398076678,26.040163077,60
573529,Since I Lost My Baby,The Temptations,854.239086379,20.484951372999998,60
571657,(I Can't Get No) Satisfaction,The Rolling Stones,814.985731884,94.168686553,60
576834,Pretty Little Baby,Marvin Gaye,786.3420552059999,9.51916265,60
575739,Too Many Rivers,Brenda Lee,1006.970756693,23.731909673,60
578177,(Such An) Easy Question,Elvis Presley,1617.463030164,23.959987952,60
579366,Girl Come Running,The 4 Seasons,942.566115044,4.939773123,60
575063,Crying In The Chapel,Elvis Presley,1617.463030164,68.575937818,60
576832,"Help Me, Rhonda",The Beach Boys,940.574559121,70.078672993,60
572319,Back In My Arms Again,The Supremes,1287.398076678,61.388706399,60
576110,Ticket To Ride,The Beatles,2295.459120458,66.253439943,60
578736,L-O-N-E-L-Y,Bobby Vinton,793.746962009,12.805868817,60
577799,I'll Be Doggone,Marvin Gaye,786.3420552059999,35.898059468999996,60
570760,The Last Time,The Rolling Stones,814.985731884,33.336626501,60
578774,It's Growing,The Temptations,854.239086379,18.244007609,60
579061,Let's Do The Freddie,Chubby Checker,907.436688973,2.842161684,60
577984,Stop! In The Name Of Love,The Supremes,1287.398076678,79.826190512,60
574174,Eight Days A Week,The Beatles,2295.459120458,59.121765824,60
579709,Do You Wanna Dance?,The Beach Boys,940.574559121,24.383883887,60
579467,Long Lonely Nights,Bobby Vinton,793.746962009,14.591436518,60
578126,Do The Clam,Elvis Presley,1617.463030164,14.199443325,60
29314,My Girl,The Temptations,854.239086379,80.067317004,60
574795,For Mama (La Mamma),Connie Francis,821.770765675,1.0623385779999999,60
573301,I Don't Want To Spoil The Party,The Beatles,2295.459120458,2.7125732019999997,60
578820,"Bye, Bye, Baby (Baby, Goodbye)",The 4 Seasons,942.566115044,22.682765447999998,60
578896,Heart Of Stone,The Rolling Stones,814.985731884,16.221696691000002,60
576984,Whose Heart Are You Breaking Tonight,Connie Francis,821.770765675,2.039095794,60
579814,Thanks A Lot,Brenda Lee,1006.970756693,1.6435432189999999,60
580903,How Sweet It Is To Be Loved By You,Marvin Gaye,786.3420552059999,45.87602448,60
560063,Come See About Me,The Supremes,1287.398076678,94.666310976,60
572030,I Feel Fine,The Beatles,2295.459120458,78.66447733,60
573572,Mr. Lonely,Bobby Vinton,793.746962009,93.90378408,60
580779,She's A Woman,The Beatles,2295.459120458,42.144002207999996,60
570709,"Dance, Dance, Dance",The Beach Boys,940.574559121,37.613684419,60
334047,Time Is On My Side,The Rolling Stones,814.985731884,52.829047799,60
580379,Baby Love,The Supremes,1287.398076678,86.786130611,60
574173,Ask Me,Elvis Presley,1617.463030164,30.823819058999998,60
577069,Big Man In Town,The 4 Seasons,942.566115044,15.605576293,60
575291,Is It True,Brenda Lee,1006.970756693,20.140953593,60
572514,Ain't That Loving You Baby,Elvis Presley,1617.463030164,23.225318101,60
575743,Don't Ever Leave Me,Connie Francis,821.770765675,2.452257822,60
571431,Wendy,The Beach Boys,940.574559121,1.4751146389999998,60
573299,Baby Don't You Do It,Marvin Gaye,786.3420552059999,11.339148429,60
572121,When I Grow Up (To Be A Man),The Beach Boys,940.574559121,35.188310288,60
579566,Girl (Why You Wanna Make Me Blue),The Temptations,854.239086379,10.060468758999999,60
581005,Matchbox,The Beatles,2295.459120458,17.512005975,60
577034,Slow Down,The Beatles,2295.459120458,7.9364884049999995,60
581400,Save It For Me,The 4 Seasons,942.566115044,25.078593553,60
579759,Where Did Our Love Go,The Supremes,1287.398076678,91.740159418,60
673021,A Hard Day's Night,The Beatles,2295.459120458,85.709491367,60
571896,Clinging Vine,Bobby Vinton,793.746962009,18.101180283999998,60
575746,It's All Over Now,The Rolling Stones,814.985731884,10.067114764,60
580165,If I Fell,The Beatles,2295.459120458,1.1375186609999999,60
577477,And I Love Her,The Beatles,2295.459120458,25.828782285,60
574744,When You Loved Me,Brenda Lee,1006.970756693,1.25720385,60
577033,Ringo's Theme (This Boy),The Beatles,2295.459120458,1.079857252,60
580863,Such A Night,Elvis Presley,1617.463030164,17.117248211,60
570849,I'll Cry Instead,The Beatles,2295.459120458,9.022900103,60
575067,Ain't She Sweet,The Beatles,2295.459120458,15.794928315,60
577249,Rag Doll,The 4 Seasons,942.566115044,77.981856996,60
575745,Tell Me (You're Coming Back),The Rolling Stones,814.985731884,10.632584739,60
571895,I Get Around,The Beach Boys,940.574559121,93.315004072,60
574364,Looking For Love,Connie Francis,821.770765675,1.469597174,60
570714,Try It Baby,Marvin Gaye,786.3420552059999,26.225475384,60
65067,Don't Worry Baby,The Beach Boys,940.574559121,14.320320376,60
579156,Alone,The 4 Seasons,942.566115044,9.350578498,60
577759,I'll Be In Trouble,The Temptations,854.239086379,5.484520996,60
576151,Not Fade Away,The Rolling Stones,814.985731884,1.160510838,60
581043,What's The Matter With You Baby,Marvin Gaye,786.3420552059999,15.529150178,60
578179,Lazy Elsie Molly,Chubby Checker,907.436688973,2.587950199,60
578693,Alone With You,Brenda Lee,1006.970756693,1.273513382,60
334136,Love Me Do,The Beatles,2295.459120458,73.518408626,60
573216,Tell Me Why,Bobby Vinton,793.746962009,22.943238155,60
579986,Once Upon A Time,Marvin Gaye,786.3420552059999,17.671809771,60
572692,What'd I Say,Elvis Presley,1617.463030164,12.792659616,60
571703,P.S. I Love You,The Beatles,2295.459120458,27.227837550999997,60
575511,Be Anything (But Be Mine),Connie Francis,821.770765675,9.599676403,60
579612,Viva Las Vegas,Elvis Presley,1617.463030164,6.420548275000001,60
581280,Ronnie,The 4 Seasons,942.566115044,43.237008343,60
575987,Do You Want To Know A Secret,The Beatles,2295.459120458,59.841448817999996,60
576386,Kiss Me Quick,Elvis Presley,1617.463030164,3.75930774,60
578739,Can't Buy Me Love,The Beatles,2295.459120458,69.879732267,60
332889,Twist And Shout,The Beatles,2295.459120458,72.132137789,60
576066,Thank You Girl,The Beatles,2295.459120458,4.038632397,60
572517,You're A Wonderful One,Marvin Gaye,786.3420552059999,27.883348626,60
570403,The Way You Do The Things You Do,The Temptations,854.239086379,35.776037062,60
573136,"Hey, Bobba Needle",Chubby Checker,907.436688973,10.63383102,60
455269,She Loves You,The Beatles,2295.459120458,107.179325595,60
575017,Think,Brenda Lee,1006.970756693,12.117770005999999,60
445665,All My Loving,The Beatles,2295.459120458,1.615952195,60
517471,I Want To Hold Your Hand,The Beatles,2295.459120458,120.950303812,60
675163,Please Please Me,The Beatles,2295.459120458,66.797119815,60
576390,My Heart Belongs To Only You,Bobby Vinton,793.746962009,33.411942513,60
572521,Stay,The 4 Seasons,942.566115044,23.252706407,60
571663,"Fun, Fun, Fun",The Beach Boys,940.574559121,47.385530689999996,60
579887,Dawn (Go Away),The 4 Seasons,942.566115044,71.883833535,60
581473,Kissin' Cousins,Elvis Presley,1617.463030164,25.96031633,60
570588,I Saw Her Standing There,The Beatles,2295.459120458,22.818319789,60
580422,Blue Winter,Connie Francis,821.770765675,12.302591891,60
577434,It Hurts Me,Elvis Presley,1617.463030164,7.961829808,60
580854,From Me To You,The Beatles,2295.459120458,1.570078686,60
575796,My Bonnie (My Bonnie Lies Over The Ocean),The Beatles,2295.459120458,5.758375904,60
577570,Hooka Tooka,Chubby Checker,907.436688973,24.523691899,60
570939,There! I've Said It Again,Bobby Vinton,793.746962009,86.473136257,60
572914,As Usual,Brenda Lee,1006.970756693,34.394147925,60
575557,When The Lovelight Starts Shining Through His Eyes,The Supremes,1287.398076678,14.72457714,60
574462,Can I Get A Witness,Marvin Gaye,786.3420552059999,23.26163865,60
571174,In The Summer Of His Years,Connie Francis,821.770765675,1.3574235080000001,60
580052,Loddy Lo,Chubby Checker,907.436688973,31.995499194,60
577852,Be True To Your School,The Beach Boys,940.574559121,43.03756,60
580200,In My Room,The Beach Boys,940.574559121,12.128890409,60
570943,Bossa Nova Baby,Elvis Presley,1617.463030164,33.25917965,60
578776,Your Other Love,Connie Francis,821.770765675,7.613044155,60
576419,Witchcraft,Elvis Presley,1617.463030164,5.032970723,60
578895,The Grass Is Greener,Brenda Lee,1006.970756693,15.142781381999999,60
573740,Blue Velvet,Bobby Vinton,793.746962009,89.757274413,60
570457,New Mexican Rose,The 4 Seasons,942.566115044,3.323939384,60
571297,Surfer Girl,The Beach Boys,940.574559121,54.434696149,60
579028,Little Deuce Coupe,The Beach Boys,940.574559121,19.03331211,60
573657,Candy Girl,The 4 Seasons,942.566115044,61.492800951999996,60
572369,Drownin' My Sorrows,Connie Francis,821.770765675,3.8180490320000002,60
572974,Twist It Up,Chubby Checker,907.436688973,10.638166,60
579572,(You're the) Devil In Disguise,Elvis Presley,1617.463030164,56.902147618,60
572174,My Whole World Is Falling Down,Brenda Lee,1006.970756693,12.676137166,60
579912,Marlena,The 4 Seasons,942.566115044,5.211051842,60
576111,I Wonder,Brenda Lee,1006.970756693,8.333645738,60
574415,Pride And Joy,Marvin Gaye,786.3420552059999,36.773556850999995,60
574262,Blue On Blue,Bobby Vinton,793.746962009,60.570342786,60
579471,Shut Down,The Beach Boys,940.574559121,15.679101254,60
570660,Birdland,Chubby Checker,907.436688973,24.557341478999998,60
338500,Surfin' U.S.A.,The Beach Boys,940.574559121,73.247971755,60
574009,If My Pillow Could Talk,Connie Francis,821.770765675,11.158910699,60
573929,Losing You,Brenda Lee,1006.970756693,48.087231842,60
576950,Ain't That A Shame!,The 4 Seasons,942.566115044,13.896594542,60
573497,Over The Mountain (Across The Sea),Bobby Vinton,793.746962009,15.163834424,60
571820,Twenty Miles,Chubby Checker,907.436688973,22.403198596,60
573056,Follow The Boys,Connie Francis,821.770765675,19.963636494,60
581349,Let's Limbo Some More,Chubby Checker,907.436688973,19.532480419,60
580849,Walk Like A Man,The 4 Seasons,942.566115044,79.38483443999999,60
574747,One Broken Heart For Sale,Elvis Presley,1617.463030164,30.250900458,60
572792,Hitch Hike,Marvin Gaye,786.3420552059999,6.320895364,60
576914,Your Used To Be,Brenda Lee,1006.970756693,5.450103867,60
576068,She'll Never Know,Brenda Lee,1006.970756693,1.561951598,60
576986,I'm Gonna' Be Warm This Winter,Connie Francis,821.770765675,14.504670401,60
576603,Limbo Rock,Chubby Checker,907.436688973,113.707745359,60
574527,Big Girls Don't Cry,The 4 Seasons,942.566115044,108.662836136,60
574746,Return To Sender,Elvis Presley,1617.463030164,99.853729308,60
575750,Trouble Is My Middle Name,Bobby Vinton,793.746962009,5.484667463,60
576608,Let's Kiss And Make Up,Bobby Vinton,793.746962009,4.9522440229999996,60
580859,Ten Little Indians,The Beach Boys,940.574559121,1.6949504,60
577525,All Alone Am I,Brenda Lee,1006.970756693,73.473122698,60
575476,Santa Claus Is Coming To Town,The 4 Seasons,942.566115044,4.4218276,60
54586,Rockin' Around The Christmas Tree,Brenda Lee,1006.970756693,12.060426829999999,60
579475,Jingle Bell Rock,Chubby Checker,907.436688973,8.958072841,60
576471,Stubborn Kind Of Fellow,Marvin Gaye,786.3420552059999,1.772290212,60
576881,Popeye (The Hitchhiker),Chubby Checker,907.436688973,34.333374517,60
581060,I Was Such A Fool (To Fall In Love With You),Connie Francis,821.770765675,9.905723778999999,60
577254,Surfin' Safari,The Beach Boys,940.574559121,32.41155806,60
579618,Sherry,The 4 Seasons,942.566115044,89.12451035699999,60
570459,Rain Rain Go Away,Bobby Vinton,793.746962009,22.597039166,60
580719,King Of The Whole Wide World,Elvis Presley,1617.463030164,5.481803426,60
577475,Save All Your Lovin' For Me,Brenda Lee,1006.970756693,1.060783912,60
578086,She's Not You,Elvis Presley,1617.463030164,50.642917611,60
580445,I Love You The Way You Are,Bobby Vinton,793.746962009,3.059973786,60
579890,Vacation,Connie Francis,821.770765675,25.435000222,60
572377,Roses Are Red (My Love),Bobby Vinton,793.746962009,101.848129009,60
573578,Heart In Hand,Brenda Lee,1006.970756693,20.459443378,60
575694,Dancin' Party,Chubby Checker,907.436688973,27.366390312,60
579523,It Started All Over Again,Brenda Lee,1006.970756693,7.915664703,60
579375,Follow That Dream,Elvis Presley,1617.463030164,20.790969002,60
575900,Second Hand Love,Connie Francis,821.770765675,33.006319322,60
573343,Everybody Loves Me But You,Brenda Lee,1006.970756693,43.649259445,60
576114,Good Luck Charm,Elvis Presley,1617.463030164,79.860509925,60
575899,Slow Twistin',Chubby Checker,907.436688973,73.100368239,60
581278,Anything That's Part Of You,Elvis Presley,1617.463030164,6.985686157,60
574530,Don't Break The Heart That Loves You,Connie Francis,821.770765675,69.62627491800001,60
573967,Break It To Me Gently,Brenda Lee,1006.970756693,64.466666087,60
580110,The Twist,Chubby Checker,907.436688973,250.986180693,60
580125,Can't Help Falling In Love,Elvis Presley,1617.463030164,78.455323896,60
575850,When The Boy In Your Arms (Is The Boy In Your Heart),Connie Francis,821.770765675,36.498587072999996,60
579293,Rock-A-Hula Baby,Elvis Presley,1617.463030164,12.057610467,60
575753,Let's Twist Again,Chubby Checker,907.436688973,57.795560013999996,60
579659,Baby's First Christmas,Connie Francis,821.770765675,3.300259018,60
571719,Fool #1,Brenda Lee,1006.970756693,63.988953374,60
575344,The Fly,Chubby Checker,907.436688973,56.555937282,60
578645,Anybody But Me,Brenda Lee,1006.970756693,6.779155364,60
579332,(He's My) Dreamboat,Connie Francis,821.770765675,19.825789981,60
581528,Little Sister,Elvis Presley,1617.463030164,49.381364751,60
577304,Hollywood,Connie Francis,821.770765675,2.314267991,60
571714,(Marie's The Name) His Latest Flame,Elvis Presley,1617.463030164,29.396653805,60
580329,Dum Dum,Brenda Lee,1006.970756693,60.921612284,60
579249,Together,Connie Francis,821.770765675,47.620334137,60
576714,I Feel So Bad,Elvis Presley,1617.463030164,37.863629958,60
575379,Wild In The Country,Elvis Presley,1617.463030164,5.256804367,60
570718,Breakin' In A Brand New Broken Heart,Connie Francis,821.770765675,43.040042486,60
579808,You Can Depend On Me,Brenda Lee,1006.970756693,49.203991888,60
579664,(Dance The) Mess Around,Chubby Checker,907.436688973,9.123853604999999,60
573020,Flaming Star,Elvis Presley,1617.463030164,17.158006095,60
576396,"Good, Good Lovin'",Chubby Checker,907.436688973,1.9751231169999999,60
581049,Surrender,Elvis Presley,1617.463030164,79.890343162,60
577043,Pony Time,Chubby Checker,907.436688973,95.080389854,60
572984,Where The Boys Are,Connie Francis,821.770765675,65.003771844,60
577907,Lonely Man,Elvis Presley,1617.463030164,3.498711007,60
581317,Emotions,Brenda Lee,1006.970756693,45.30326977,60
571576,No One,Connie Francis,821.770765675,4.786579049,60
580959,Are You Lonesome To-night?,Elvis Presley,1617.463030164,113.179097541,60
579672,I'm Learning About Love,Brenda Lee,1006.970756693,3.8767239040000003,60
580833,Many Tears Ago,Connie Francis,821.770765675,54.831829327,60
571775,I Gotta Know,Elvis Presley,1617.463030164,14.769336125,60
575854,The Hucklebuck,Chubby Checker,907.436688973,25.764463061,60
574017,I Want To Be Wanted,Brenda Lee,1006.970756693,76.625100709,60
579773,My Heart Has A Mind Of Its Own,Connie Francis,821.770765675,101.472154125,60
575383,Whole Lotta Shakin' Goin' On,Chubby Checker,907.436688973,1.241700294,60
570954,It's Now Or Never,Elvis Presley,1617.463030164,118.633481523,60
579721,Just A Little,Brenda Lee,1006.970756693,1.736965053,60
574276,I'm Sorry,Brenda Lee,1006.970756693,118.490708832,60
577174,Malagueña,Connie Francis,821.770765675,2.22145802,60
580870,A Mess Of Blues,Elvis Presley,1617.463030164,4.311582344,60
571913,Everybody's Somebody's Fool,Connie Francis,821.770765675,99.748521647,60
574984,That's All You Gotta Do,Brenda Lee,1006.970756693,45.006893622999996,60
575170,Jealous Of You (Tango Della Gelosia),Connie Francis,821.770765675,22.932017307,60
581213,Stuck On You,Elvis Presley,1617.463030164,97.986502547,60
581498,Barbara,The Temptations,854.239086379,6.265252427,60
581761,Fame And Fortune,Elvis Presley,1617.463030164,24.223384253,60
581672,Sweet Nothin's,Brenda Lee,1006.970756693,83.361310947,60
579342,Mama,Connie Francis,821.770765675,41.650862200999995,60
571136,Teddy,Connie Francis,821.770765675,15.374562592,60
570677,Among My Souvenirs,Connie Francis,821.770765675,33.280243627,60
335830,Send One Your Love,Stevie Wonder,920.212540634,55.031896864,70
581556,No More Tears (Enough Is Enough),Donna Summer,830.181709859,75.364671703,70
381476,The Long Run,Eagles,723.07603266,13.525570848,70
335766,Heartache Tonight,Eagles,723.07603266,83.791106566,70
335800,Ships,Barry Manilow,731.870127195,47.608167146,70
335719,Dim All The Lights,Donna Summer,830.181709859,86.222694889,70
335779,Victim Of Love,Elton John,1218.302258194,6.189929376,70
335716,Arrow Through Me,Paul McCartney,1110.416015893,6.895393755,70
335623,Mama Can't Buy You Love,Elton John,1218.302258194,59.085386308,70
335596,Bad Girls,Donna Summer,830.181709859,113.275997355,70
53149,Hot Stuff,Donna Summer,830.181709859,135.780315455,70
336316,Love You Inside Out,Bee Gees,1322.581072841,77.406484902,70
335635,Getting Closer,Paul McCartney,1110.416015893,15.55878461,70
578057,Shake Your Body (Down To The Ground),The Jacksons,932.216886269,68.474971012,70
336285,Goodnight Tonight,Paul McCartney,1110.416015893,73.932211125,70
336313,Deeper Than The Night,Olivia Newton-John,826.703492409,27.636956509,70
336235,Tragedy,Bee Gees,1322.581072841,92.06012590499999,70
384156,Heaven Knows,Donna Summer,830.181709859,72.840339848,70
